0.048825,0.000002,0.000037,0.000651,0.001886,0.022906,0.001232,0.000081,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028279,0.886730,0.003026,0.002872,0.000040,0.000081,0.000132,0.000096,0.000080,0.001406,0.000769,0.000774,0.000077,0.000005,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.026170,0.000002,0.000035,0.000623,0.001302,0.022966,0.001234,0.000081,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027576,0.003026,0.885438,0.028163,0.000039,0.000061,0.000097,0.000077,0.000061,0.001410,0.000771,0.000776,0.000077,0.000005,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.026537,0.000004,0.000063,0.001103,0.001821,0.041671,0.002239,0.000145,0.000009,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002919,0.002872,0.028163,0.886413,0.000069,0.000093,0.000142,0.000121,0.000092,0.002558,0.001399,0.001408,0.000140,0.000009,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000127,0.002481,0.046889,0.042914,0.002447,0.001083,0.001233,0.002339,0.001341,0.000141,0.000072,0.000008,0.000145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000038,0.000040,0.000039,0.000069,0.887635,0.001419,0.001448,0.002639,0.001454,0.000102,0.000107,0.000074,0.000210,0.000182,0.000153,0.000087,0.000013,0.000005,0.000003,0.000154,0.002904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000760,0.000066,0.001240,0.022891,0.026158,0.001169,0.000657,0.000630,0.000065,0.000005,0.000002,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000081,0.000061,0.000093,0.001419,0.885437,0.028254,0.002927,0.027571,0.000090,0.000075,0.000059,0.000076,0.000040,0.000024,0.000004,0.000000,0.000000,0.000000,0.000004,0.000077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001358,0.000068,0.001265,0.023349,0.047621,0.001691,0.000697,0.000644,0.000067,0.000005,0.000002,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000096,0.000132,0.000097,0.000142,0.001448,0.028254,0.886672,0.002862,0.003003,0.000122,0.000093,0.000077,0.000079,0.000041,0.000024,0.000004,0.000000,0.000000,0.000000,0.000004,0.000078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000780,0.000123,0.002305,0.042559,0.025918,0.001631,0.001193,0.001170,0.000121,0.000010,0.000004,0.000000,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000076,0.000096,0.000077,0.000121,0.002639,0.002927,0.002862,0.886447,0.028172,0.000134,0.000121,0.000091,0.000139,0.000074,0.000044,0.000008,0.000001,0.000000,0.000000,0.000008,0.000143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000743,0.000068,0.001270,0.023440,0.025538,0.001167,0.000671,0.000645,0.000067,0.000006,0.000002,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.000080,0.000061,0.000092,0.001454,0.027571,0.003003,0.028172,0.885433,0.000090,0.000076,0.000059,0.000077,0.000041,0.000024,0.000004,0.000000,0.000000,0.000000,0.000004,0.000079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002435,0.000008,0.000122,0.001615,0.001225,0.041571,0.024682,0.001330,0.000073,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001377,0.001406,0.001410,0.002558,0.000102,0.000090,0.000122,0.000134,0.000090,0.886351,0.003502,0.028121,0.001530,0.000082,0.000046,0.000005,0.000000,0.000000,0.000000,0.000001,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001332,0.000011,0.000153,0.001659,0.000714,0.022726,0.045422,0.002413,0.000130,0.000007,0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000753,0.000769,0.000771,0.001399,0.000107,0.000075,0.000093,0.000121,0.000076,0.003502,0.886522,0.028182,0.002814,0.000148,0.000083,0.000008,0.000000,0.000000,0.000000,0.000001,0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001340,0.000007,0.000098,0.001165,0.000690,0.022875,0.024941,0.001331,0.000072,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000758,0.000774,0.000776,0.001408,0.000074,0.000059,0.000077,0.000091,0.000059,0.028121,0.028182,0.885415,0.001545,0.000082,0.000046,0.000004,0.000000,0.000000,0.000000,0.000000,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000137,0.000134,0.001342,0.002230,0.000188,0.002277,0.045923,0.045927,0.002436,0.000137,0.000011,0.000001,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000076,0.000077,0.000077,0.000140,0.000210,0.000076,0.000079,0.000139,0.000077,0.001530,0.002814,0.001545,0.887756,0.002820,0.001577,0.000151,0.000009,0.000001,0.000000,0.000008,0.000087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000010,0.000762,0.001890,0.001196,0.000071,0.000145,0.002406,0.045528,0.025467,0.001416,0.000094,0.000007,0.000047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000005,0.000005,0.000005,0.000009,0.000182,0.000040,0.000041,0.000074,0.000041,0.000082,0.000148,0.000082,0.002820,0.886631,0.028915,0.001581,0.000089,0.000006,0.000003,0.000048,0.000156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000006,0.001286,0.001892,0.000710,0.000042,0.000082,0.001347,0.025463,0.045536,0.002530,0.000166,0.000012,0.000079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000003,0.000003,0.000003,0.000005,0.000153,0.000024,0.000024,0.000044,0.000024,0.000046,0.000083,0.000046,0.001577,0.028915,0.886631,0.002827,0.000159,0.000010,0.000006,0.000080,0.000187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.002458,0.001357,0.000125,0.000007,0.000009,0.000131,0.002443,0.046054,0.048244,0.002582,0.000153,0.000215,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.000000,0.000000,0.000000,0.000001,0.000087,0.000004,0.000004,0.000008,0.000004,0.000005,0.000008,0.000004,0.000151,0.001581,0.002827,0.887900,0.002990,0.000159,0.000091,0.000157,0.000224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.002463,0.000200,0.000013,0.000001,0.000001,0.000008,0.000140,0.002581,0.048245,0.046070,0.002668,0.001464,0.000075,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000041,0.000000,0.000000,0.000000,0.000000,0.000013,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000009,0.000089,0.000159,0.002990,0.887901,0.002836,0.001626,0.000231,0.000157,0.000005,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000003
